Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_075.jpg;-2.209516;0;0;2.341408;79.00665;81.80137;359.9647;175.2162;359.0966
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_142.jpg;-6.199852;0;0;2.333033;78.86784;81.81664;359.9659;174.6489;359.0935
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_209.jpg;-10.2467;0.004265979;0;2.321857;78.73002;81.83585;359.9739;173.6474;359.0359
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_275.jpg;-14.21263;0;0;2.309592;78.54868;81.86932;-0.005370343;171.5906;358.8609
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_341.jpg;-10.27794;0;0;2.29802;78.41417;81.89613;359.9904;170.0902;358.8296
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_406.jpg;-10.35951;0.2041956;0;2.288171;78.28056;81.92598;-0.004217588;168.6686;358.8865
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_476.jpg;-6.395962;0.402373;0;2.292997;78.10269;81.97011;0.004334182;167.2087;358.9556
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_540.jpg;-2.35149;0.2001494;0;2.304999;77.96864;82.00359;0.004193683;166.6236;359.033
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_608.jpg;-2.41408;0.002744585;0;2.305939;77.8345;82.03647;-0.002726313;166.4019;359.1359
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_674.jpg;0;0.2025539;0;2.301713;77.65598;82.08018;359.9776;166.2878;359.2877
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_741.jpg;0;0.1989905;0;2.304833;77.5217;82.11296;359.9718;166.2769;359.4096
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_807.jpg;-2.032075;0.001182601;0;2.30543;77.38757;82.14608;359.9654;166.2326;359.5248
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_874.jpg;0;0.1012343;0;2.298453;77.20955;82.19009;359.9399;166.181;359.6766
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_11_941.jpg;-0.04501104;0.2996355;0;2.296119;77.07608;82.22361;359.9257;166.0983;359.7761
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_007.jpg;-2.001032;0.09875835;0;2.302151;76.94221;82.25723;359.9224;166.0423;359.8712
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_076.jpg;-2.105302;0;0;2.2968;76.7646;82.30264;359.9046;165.8841;359.9713
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_141.jpg;-1.96593;0.1985594;0;2.290174;76.63194;82.33723;359.8857;165.7139;0.02558055
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_208.jpg;0;0.3983267;0;2.295237;76.49862;82.3716;359.8831;165.6438;0.08296365
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_275.jpg;0;0.1977533;0;2.30382;76.31969;82.41758;359.908;165.6311;0.1519055
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_344.jpg;0;0;0;2.305105;76.18554;82.45212;359.9271;165.629;0.1918023
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_407.jpg;-4.019783;0.0962069;0;2.295356;76.05246;82.48807;359.9331;165.4014;0.1849874
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_476.jpg;-0.05419247;0.09361906;0;2.294086;75.87533;82.53622;359.9372;165.1153;0.1661822
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_542.jpg;-4.058271;0;0;2.290552;75.74339;82.57361;359.9292;164.7928;0.1162919
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_608.jpg;-8.089476;0;0;2.278223;75.61325;82.61406;359.9034;164.0673;359.9925
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_676.jpg;-4.134689;0;0;2.269347;75.44112;82.66956;359.8672;163.0917;359.8153
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_745.jpg;-4.222053;0;0;2.261048;75.31268;82.7122;359.8595;162.4551;359.6962
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_809.jpg;-8.32346;0;0;2.249146;75.18559;82.75723;359.8562;161.6755;359.5464
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_877.jpg;-12.27648;0;0;2.236299;75.01958;82.82375;359.8738;159.9692;359.2588
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_12_945.jpg;-15;0;0;2.216659;74.89809;82.87882;359.9105;158.2685;358.9888
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_007.jpg;-15;0;0;2.20412;74.77825;82.93672;359.984;156.4662;358.7545
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_077.jpg;-11.11981;0;0;2.194634;74.62086;83.01279;359.9905;154.3913;358.8374
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_142.jpg;-7.09446;0;0;2.187659;74.50545;83.07312;359.9666;153.3068;359.0089
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_208.jpg;-3.121507;0.1986476;0;2.181203;74.39104;83.13506;359.9374;152.5969;359.1508
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_275.jpg;0;0;0;2.180467;74.23778;83.21614;359.8907;152.3231;359.3839
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_342.jpg;0;0;0;2.173807;74.12321;83.2764;359.8456;152.2995;359.563
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_407.jpg;0;0.199917;0;2.166533;74.00889;83.33659;359.8013;152.2952;359.7341
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_474.jpg;0;0.001636125;0;2.165783;73.85651;83.41692;359.7522;152.2943;359.9456
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_542.jpg;0;0;0;2.159259;73.74268;83.47695;359.7134;152.2942;0.08908574
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_608.jpg;0;0.2024139;0;2.151971;73.62901;83.53692;359.679;152.2939;0.2175749
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_676.jpg;0;0.4009342;0;2.156482;73.47602;83.61816;359.7099;152.2802;0.326586
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_742.jpg;0;0.2021844;0;2.166865;73.36015;83.67937;359.7653;152.2774;0.3951257
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_808.jpg;-2.007946;0;0;2.167629;73.24435;83.74094;359.829;152.2319;0.4343324
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_877.jpg;-5.977791;0.1984923;0;2.162763;73.09256;83.82651;359.8929;151.5742;0.3733936
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_13_944.jpg;-5.914781;0.2016428;0;2.167893;72.97916;83.89222;359.9467;150.9789;0.2901637
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_011.jpg;-5.913074;0.003007725;0;2.165692;72.83066;83.98346;0.002482153;149.8485;0.08659479
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_079.jpg;-9.956145;0.09983466;0;2.158705;72.72196;84.05438;0.02204228;148.7941;359.8705
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_142.jpg;-13.9483;0.2994424;0;2.151272;72.61642;84.12917;0.03320249;147.3428;359.569
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_209.jpg;-14.05165;0.1058557;0;2.152316;72.51345;84.20567;359.993;145.7926;359.278
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_276.jpg;-10.04703;0;0;2.144395;72.37885;84.31085;359.9733;143.8828;358.9082
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_345.jpg;-6.003122;0.10213;0;2.137752;72.27728;84.38952;0.00809943;142.8953;358.7807
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_409.jpg;-2.030421;0.300765;0;2.136421;72.17508;84.4664;0.002145773;142.3206;358.8995
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_479.jpg;0;0.09708863;0;2.141748;72.03934;84.57044;359.9901;142.189;359.1294
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_544.jpg;4.088307;0.1000908;0;2.136358;71.93738;84.64748;359.9647;142.4048;359.3242
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_612.jpg;8.07548;0.2994494;0;2.133406;71.79834;84.74583;359.9282;143.393;359.6945
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_679.jpg;8.078335;0.2995922;0;2.137214;71.69138;84.817;359.923;144.4552;0.03237355
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_746.jpg;12.19041;0.09398855;0;2.141317;71.58247;84.88535;359.9288;145.7041;0.4156833
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_812.jpg;15;0.2911456;0;2.133185;71.43322;84.97031;0.00132591;147.9474;0.9698418
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_877.jpg;11.01666;0.2898706;0;2.134224;71.32118;85.03206;0.009463174;149.4991;1.274783
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_14_945.jpg;7.047741;0.09142448;0;2.138377;71.21101;85.09513;359.9594;150.6537;1.255414
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_012.jpg;3.03504;0;0;2.137474;71.06127;85.17789;359.9917;151.4996;1.004085
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_080.jpg;0;0.2012061;0;2.131766;70.9493;85.23824;359.9553;151.6767;0.8110766
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_144.jpg;-1.996637;0.405119;0;2.137934;70.83685;85.29909;359.9324;151.6614;0.6143942
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_211.jpg;-5.860869;0.3984233;0;2.151204;70.68717;85.3849;359.946;151.0211;0.2673335
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_277.jpg;-9.867523;0.1980906;0;2.159303;70.57666;85.45351;359.9713;150.0124;359.9263
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_343.jpg;-9.919365;0.0008425936;0;2.157384;70.46802;85.52419;359.9915;148.863;359.5583
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_410.jpg;-9.93672;0;0;2.141633;70.36211;85.59708;0.0006555648;147.5097;359.1893
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_476.jpg;-5.910275;0;0;2.134144;70.22224;85.69415;-0.003033885;146.1848;358.8246
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_544.jpg;-1.925705;0;0;2.127347;70.11609;85.76411;359.9843;145.6642;358.8376
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_610.jpg;0;0;0;2.117006;69.97512;85.85827;0.0002486349;145.5433;359.0331
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_679.jpg;0;0;0;2.109915;69.87082;85.92954;359.9942;145.5381;359.1652
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_746.jpg;0;0.1062756;0;2.100149;69.76663;85.99982;359.9721;145.6712;359.3192
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_812.jpg;0;0.3004333;0;2.100573;69.62801;86.09441;359.9527;145.7016;359.5052
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_879.jpg;0;0.09771289;0;2.106755;69.52371;86.16565;359.9501;145.7038;359.6414
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_15_946.jpg;0;0.1046745;0;2.101424;69.41977;86.23669;359.9398;145.7041;359.7726
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_013.jpg;0;0.3035558;0;2.101948;69.28093;86.33161;359.9354;145.7039;359.9355
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_081.jpg;0;0.1037437;0;2.108217;69.17644;86.40308;359.9435;145.704;0.04666784
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_145.jpg;0;0.1048774;0;2.10313;69.07228;86.47433;359.9432;145.7043;0.1466985
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_211.jpg;0;0.2961436;0;2.103499;68.93322;86.56948;359.9497;145.7042;0.2611521
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_277.jpg;0;0.2963899;0;2.111894;68.82811;86.6415;359.9812;145.7018;0.3260756
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_345.jpg;0;0.3001128;0;2.119381;68.72267;86.71383;0.02022152;145.6975;0.3699905
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_410.jpg;0;0.4986009;0;2.129854;68.58112;86.81093;0.07863572;145.6906;0.39673
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_478.jpg;0;0.4969158;0;2.148389;68.47353;86.88468;0.1449073;145.6858;0.3963604
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_545.jpg;0;0.2948825;0;2.169362;68.36514;86.95898;0.2182392;145.6809;0.380652
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_611.jpg;0;0.4942845;0;2.180307;68.21963;87.05875;0.318297;145.6735;0.3401355
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_678.jpg;0;0.6970847;0;2.198588;68.10906;87.13459;0.4110438;145.6664;0.296119
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_745.jpg;0;0.4974518;0;2.23195;67.99711;87.21144;0.5196363;145.6578;0.2418327
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_811.jpg;0;0.4996184;0;2.247131;67.84673;87.31474;0.6575316;145.6449;0.1592496
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_878.jpg;0;0.6992037;0;2.265617;67.73273;87.39313;0.7645209;145.6335;0.09158813
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_16_945.jpg;0;0.6929938;0;2.304745;67.61707;87.47276;0.887361;145.6197;0.01940631
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_012.jpg;0;0.4974617;0;2.32984;67.46058;87.57917;1.036224;145.6306;-0.002729293
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_079.jpg;0;0.6991478;0;2.349206;67.34209;87.65957;1.131006;145.6441;-0.002596618
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_145.jpg;0;0.6952205;0;2.388705;67.22217;87.74109;1.225692;145.654;-0.002426927
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_212.jpg;0;0.5008207;0;2.413788;67.06099;87.85098;1.321245;145.6598;-0.002393711
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_278.jpg;0;0.701229;0;2.433333;66.93997;87.93386;1.323313;145.6541;-0.001460342
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_346.jpg;0;0.8996918;0;2.474358;66.81755;88.01807;1.325164;145.6444;-0.0008138639
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_411.jpg;0;0.6979805;0;2.508461;66.65195;88.13225;1.327391;145.6273;-0.0008143985
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_479.jpg;0;0.6994781;0;2.534939;66.52627;88.21898;1.326931;145.6128;-0.0007111707
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_545.jpg;0;0.8997353;0;2.573581;66.39906;88.30683;1.332009;145.5956;-0.001163154
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_613.jpg;0;0.8972342;0;2.613036;66.22647;88.42607;1.338603;145.5777;-0.0008742359
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_679.jpg;0;0.6965684;0;2.64948;66.0952;88.51684;1.336922;145.5657;-0.0008484016
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_746.jpg;0;0.6971324;0;2.683245;65.96279;88.60844;1.330584;145.551;-0.0007133068
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_813.jpg;0;0.8929262;0;2.712204;65.78381;88.73234;1.336555;145.528;-0.0007820026
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_879.jpg;0;0.6915466;0;2.746599;65.64768;88.82662;1.346011;145.5114;-0.0008516074
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_17_946.jpg;0;0.6936502;0;2.779306;65.51067;88.92161;1.337565;145.4967;-0.0007473088
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_012.jpg;0;0.8901649;0;2.80768;65.32557;89.05;1.339786;145.4735;-0.00079839
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_079.jpg;0;0.8888576;0;2.844149;65.18443;89.14798;1.359921;145.4542;-0.001270666
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_147.jpg;0;0.690294;0;2.889306;65.04198;89.24693;1.360621;145.4408;-0.001420173
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_213.jpg;0;0.691033;0;2.9134;64.85063;89.37994;1.330918;145.4246;-0.0007784246
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_279.jpg;0;0.4980748;0;2.93718;64.70599;89.48053;1.3037;145.4067;-0.0007163949
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_350.jpg;0;0.2962221;0;2.955668;64.56104;89.58141;1.257564;145.388;-0.0006680253
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_414.jpg;-1.805788;0.09700061;0;2.958509;64.36865;89.71593;1.14477;145.277;-0.0003870501
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_480.jpg;-5.826383;0;0;2.953037;64.22694;89.81805;1.010759;144.7726;359.9924
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_546.jpg;-1.857042;0;0;2.93957;64.0869;89.92042;0.8411873;144.2239;359.9667
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_614.jpg;-1.827314;0;0;2.930121;63.90231;90.05718;0.5781344;143.6414;359.8998
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_683.jpg;0;0;0;2.920895;63.76426;90.15879;0.3683849;143.5123;359.8609
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_750.jpg;-4.058524;0;0;2.907832;63.62777;90.26131;0.1535771;143.2677;359.7894
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_815.jpg;-8.022687;0;0;2.896106;63.44996;90.40221;359.8925;142.2419;359.6064
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_883.jpg;-7.93941;0;0;2.881546;63.31953;90.51149;359.7548;141.1152;359.4252
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_18_949.jpg;-11.96479;0;0;2.863951;63.19184;90.62397;359.6718;139.7873;359.2157
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_016.jpg;-15;0;0;2.846245;63.02663;90.78062;359.7116;137.5052;358.9172
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_081.jpg;-15;0;0;2.831391;62.90517;90.90283;359.9029;135.6224;358.7905
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_147.jpg;-15;0;0;2.805587;62.78937;91.02787;0.07125659;133.6296;358.7636
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_215.jpg;-11.03304;0;0;2.794571;62.64404;91.19389;359.9683;131.205;358.9277
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_283.jpg;-15;0;0;2.782794;62.54341;91.32424;359.8897;129.3912;358.9276
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_350.jpg;-15;0;0;2.765356;62.44621;91.45811;359.8994;127.5762;358.9189
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_417.jpg;-15;0;0;2.751236;62.32348;91.64159;-0.004619422;125.0875;358.8672
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_485.jpg;-13.07155;0;0;2.736463;62.23773;91.78061;-0.00482721;123.1445;358.8246
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_549.jpg;-13.06136;0;0;2.721622;62.15636;91.92126;359.9898;121.2395;358.8476
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_618.jpg;-15;0;0;2.706628;62.05694;92.11244;359.9876;118.6229;358.8516
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_683.jpg;-15;0;0;2.69491;61.98927;92.25827;359.9924;116.6163;358.8412
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_747.jpg;-15;0;0;2.677298;61.92665;92.40543;359.9939;114.6086;358.8505
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_814.jpg;-15;0;0;2.663651;61.85223;92.60432;0.01347654;111.9232;358.8473
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_882.jpg;-15;0;0;2.651751;61.80273;92.75394;359.9807;109.9031;358.8504
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_19_948.jpg;-15;0;0;2.635379;61.75899;92.90554;0.003372433;107.9046;358.8456
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_20_015.jpg;-15;0;0;2.623469;61.70883;93.10783;359.9859;105.2547;358.8655
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_20_083.jpg;-11.00608;0;0;2.611175;61.67661;93.26049;359.9934;103.508;358.8649
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_20_148.jpg;-11.0657;0;0;2.597377;61.64859;93.41325;-0.004560078;101.8409;358.8817
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_20_20_215.jpg;-10.99914;0;0;2.585868;61.61865;93.61726;0.004039603;99.65692;358.8841
